timestamp, temperature.gpu, temperature.memory, power.draw [W]
2026/06/03 10:08:50.565, 74, N/A, 177.37 W
2026/06/03 10:08:55.566, 73, N/A, 173.75 W
2026/06/03 10:09:00.566, 73, N/A, 180.46 W
2026/06/03 10:09:05.567, 75, N/A, 184.26 W
2026/06/03 10:09:10.567, 75, N/A, 181.24 W
2026/06/03 10:09:15.568, 75, N/A, 200.05 W
2026/06/03 10:09:20.568, 74, N/A, 181.87 W
2026/06/03 10:09:25.569, 74, N/A, 180.48 W
2026/06/03 10:09:30.569, 73, N/A, 187.60 W
2026/06/03 10:09:35.570, 73, N/A, 186.34 W
2026/06/03 10:09:40.570, 73, N/A, 183.00 W
2026/06/03 10:09:45.570, 73, N/A, 180.51 W
2026/06/03 10:09:50.571, 73, N/A, 177.03 W
2026/06/03 10:09:55.571, 73, N/A, 187.25 W
2026/06/03 10:10:00.572, 75, N/A, 172.34 W
2026/06/03 10:10:05.572, 73, N/A, 178.82 W
2026/06/03 10:10:10.573, 75, N/A, 192.23 W
2026/06/03 10:10:15.573, 72, N/A, 171.67 W
2026/06/03 10:10:20.573, 75, N/A, 184.88 W
2026/06/03 10:10:25.574, 73, N/A, 181.92 W
2026/06/03 10:10:30.575, 74, N/A, 180.70 W
2026/06/03 10:10:35.575, 76, N/A, 179.87 W
2026/06/03 10:10:40.575, 74, N/A, 189.21 W
2026/06/03 10:10:45.576, 73, N/A, 179.10 W
2026/06/03 10:10:50.576, 73, N/A, 188.15 W
2026/06/03 10:10:55.577, 73, N/A, 170.65 W
2026/06/03 10:11:00.577, 69, N/A, 129.48 W
2026/06/03 10:11:05.579, 69, N/A, 129.64 W
2026/06/03 10:11:10.579, 68, N/A, 130.53 W
2026/06/03 10:11:15.580, 71, N/A, 166.28 W
2026/06/03 10:11:20.580, 72, N/A, 172.54 W
2026/06/03 10:11:25.581, 72, N/A, 187.60 W
2026/06/03 10:11:30.581, 71, N/A, 169.95 W
2026/06/03 10:11:35.582, 75, N/A, 198.47 W
2026/06/03 10:11:40.582, 72, N/A, 179.45 W
2026/06/03 10:11:45.582, 75, N/A, 177.79 W
2026/06/03 10:11:50.583, 72, N/A, 172.65 W
2026/06/03 10:11:55.583, 73, N/A, 180.37 W
2026/06/03 10:12:00.584, 73, N/A, 176.79 W
2026/06/03 10:12:05.584, 72, N/A, 166.49 W
2026/06/03 10:12:10.585, 72, N/A, 177.80 W
2026/06/03 10:12:15.585, 71, N/A, 174.25 W
2026/06/03 10:12:20.586, 73, N/A, 194.64 W
2026/06/03 10:12:25.586, 75, N/A, 192.11 W
2026/06/03 10:12:30.587, 72, N/A, 179.65 W
2026/06/03 10:12:35.587, 73, N/A, 177.97 W
2026/06/03 10:12:40.588, 73, N/A, 189.79 W
2026/06/03 10:12:45.588, 73, N/A, 182.23 W
2026/06/03 10:12:50.589, 72, N/A, 177.41 W
2026/06/03 10:12:55.589, 75, N/A, 183.43 W
2026/06/03 10:13:00.590, 75, N/A, 176.52 W
2026/06/03 10:13:05.590, 73, N/A, 174.82 W
2026/06/03 10:13:10.590, 74, N/A, 180.01 W
2026/06/03 10:13:15.591, 75, N/A, 186.12 W
2026/06/03 10:13:20.591, 73, N/A, 189.70 W
2026/06/03 10:13:25.592, 74, N/A, 176.55 W
2026/06/03 10:13:30.592, 73, N/A, 182.79 W
2026/06/03 10:13:35.593, 73, N/A, 177.87 W
2026/06/03 10:13:40.594, 73, N/A, 178.99 W
2026/06/03 10:13:45.594, 74, N/A, 180.13 W
2026/06/03 10:13:50.594, 74, N/A, 189.45 W
2026/06/03 10:13:55.595, 74, N/A, 177.31 W
2026/06/03 10:14:00.595, 75, N/A, 185.75 W
2026/06/03 10:14:05.596, 74, N/A, 178.29 W
2026/06/03 10:14:10.596, 73, N/A, 177.73 W
2026/06/03 10:14:15.597, 73, N/A, 170.59 W
2026/06/03 10:14:20.597, 74, N/A, 174.85 W
2026/06/03 10:14:25.598, 75, N/A, 174.87 W
2026/06/03 10:14:30.598, 74, N/A, 173.03 W
2026/06/03 10:14:35.599, 75, N/A, 180.79 W
2026/06/03 10:14:40.599, 73, N/A, 185.65 W
2026/06/03 10:14:45.599, 74, N/A, 181.94 W
2026/06/03 10:14:50.600, 77, N/A, 187.97 W
2026/06/03 10:14:55.600, 73, N/A, 174.41 W
2026/06/03 10:15:00.601, 74, N/A, 183.79 W
2026/06/03 10:15:05.601, 74, N/A, 184.60 W
2026/06/03 10:15:10.602, 73, N/A, 181.54 W
2026/06/03 10:15:15.602, 75, N/A, 190.65 W
2026/06/03 10:15:20.603, 74, N/A, 180.65 W
2026/06/03 10:15:25.603, 76, N/A, 173.21 W
2026/06/03 10:15:30.604, 75, N/A, 186.09 W
2026/06/03 10:15:35.605, 75, N/A, 180.10 W
2026/06/03 10:15:40.605, 74, N/A, 169.86 W
2026/06/03 10:15:45.606, 74, N/A, 181.36 W
2026/06/03 10:15:50.606, 73, N/A, 183.23 W
2026/06/03 10:15:55.606, 72, N/A, 170.77 W
2026/06/03 10:16:00.607, 73, N/A, 172.38 W
2026/06/03 10:16:05.607, 73, N/A, 178.59 W
2026/06/03 10:16:10.608, 73, N/A, 183.46 W
2026/06/03 10:16:15.608, 72, N/A, 179.41 W
2026/06/03 10:16:20.609, 76, N/A, 176.10 W
2026/06/03 10:16:25.609, 73, N/A, 180.24 W
2026/06/03 10:16:30.610, 74, N/A, 185.64 W
2026/06/03 10:16:35.610, 75, N/A, 192.88 W
2026/06/03 10:16:40.611, 75, N/A, 179.33 W
2026/06/03 10:16:45.611, 73, N/A, 171.07 W
2026/06/03 10:16:50.611, 74, N/A, 163.13 W
2026/06/03 10:16:55.612, 73, N/A, 194.62 W
2026/06/03 10:17:00.612, 72, N/A, 173.30 W
2026/06/03 10:17:05.613, 75, N/A, 186.54 W
2026/06/03 10:17:10.613, 73, N/A, 179.18 W
2026/06/03 10:17:15.614, 74, N/A, 184.36 W
2026/06/03 10:17:20.614, 74, N/A, 182.18 W
2026/06/03 10:17:25.615, 76, N/A, 176.41 W
2026/06/03 10:17:30.615, 74, N/A, 183.53 W
2026/06/03 10:17:35.616, 73, N/A, 188.96 W
2026/06/03 10:17:40.616, 74, N/A, 174.21 W
2026/06/03 10:17:45.617, 75, N/A, 180.11 W
2026/06/03 10:17:50.617, 75, N/A, 175.87 W
2026/06/03 10:17:55.618, 73, N/A, 181.84 W
2026/06/03 10:18:00.618, 74, N/A, 178.20 W
2026/06/03 10:18:05.618, 74, N/A, 188.99 W
2026/06/03 10:18:10.619, 75, N/A, 174.78 W
2026/06/03 10:18:15.619, 74, N/A, 183.76 W
2026/06/03 10:18:20.620, 75, N/A, 192.04 W
2026/06/03 10:18:25.620, 73, N/A, 193.97 W
2026/06/03 10:18:30.621, 74, N/A, 178.56 W
2026/06/03 10:18:35.621, 75, N/A, 189.85 W
2026/06/03 10:18:40.622, 73, N/A, 185.36 W
2026/06/03 10:18:45.622, 74, N/A, 177.84 W
2026/06/03 10:18:50.623, 76, N/A, 193.48 W
2026/06/03 10:18:55.623, 74, N/A, 175.78 W
2026/06/03 10:19:00.624, 75, N/A, 178.16 W
2026/06/03 10:19:05.624, 73, N/A, 179.46 W
2026/06/03 10:19:10.624, 73, N/A, 164.54 W
2026/06/03 10:19:15.625, 73, N/A, 174.75 W
2026/06/03 10:19:20.625, 75, N/A, 183.75 W
2026/06/03 10:19:25.626, 75, N/A, 179.39 W
2026/06/03 10:19:30.626, 73, N/A, 187.02 W
2026/06/03 10:19:35.627, 74, N/A, 178.12 W
2026/06/03 10:19:40.627, 73, N/A, 172.91 W
2026/06/03 10:19:45.628, 73, N/A, 185.20 W
2026/06/03 10:19:50.628, 73, N/A, 182.36 W
2026/06/03 10:19:55.628, 73, N/A, 185.82 W
2026/06/03 10:20:00.629, 74, N/A, 174.62 W
2026/06/03 10:20:05.629, 73, N/A, 181.53 W
2026/06/03 10:20:10.630, 73, N/A, 177.94 W
2026/06/03 10:20:15.630, 75, N/A, 185.91 W
2026/06/03 10:20:20.631, 73, N/A, 179.48 W
2026/06/03 10:20:25.631, 75, N/A, 181.49 W
2026/06/03 10:20:30.632, 74, N/A, 179.14 W
2026/06/03 10:20:35.632, 74, N/A, 182.81 W
2026/06/03 10:20:40.633, 75, N/A, 183.34 W
2026/06/03 10:20:45.633, 75, N/A, 181.73 W
2026/06/03 10:20:50.633, 73, N/A, 185.93 W
2026/06/03 10:20:55.634, 75, N/A, 177.95 W
2026/06/03 10:21:00.634, 73, N/A, 182.31 W
2026/06/03 10:21:05.635, 73, N/A, 187.46 W
2026/06/03 10:21:10.635, 72, N/A, 186.21 W
2026/06/03 10:21:15.636, 74, N/A, 180.33 W
2026/06/03 10:21:20.636, 73, N/A, 183.47 W
2026/06/03 10:21:25.637, 73, N/A, 179.90 W
2026/06/03 10:21:30.637, 75, N/A, 191.13 W
2026/06/03 10:21:35.638, 75, N/A, 186.68 W
2026/06/03 10:21:40.638, 75, N/A, 190.38 W
2026/06/03 10:21:45.639, 73, N/A, 185.69 W
2026/06/03 10:21:50.639, 74, N/A, 189.84 W
2026/06/03 10:21:55.640, 74, N/A, 172.62 W
2026/06/03 10:22:00.640, 74, N/A, 184.56 W
2026/06/03 10:22:05.640, 74, N/A, 187.09 W
2026/06/03 10:22:10.641, 74, N/A, 185.04 W
2026/06/03 10:22:15.641, 73, N/A, 189.61 W
2026/06/03 10:22:20.642, 74, N/A, 180.40 W
2026/06/03 10:22:25.642, 73, N/A, 192.26 W
2026/06/03 10:22:30.643, 75, N/A, 184.48 W
2026/06/03 10:22:35.643, 75, N/A, 189.46 W
2026/06/03 10:22:40.644, 73, N/A, 183.07 W
2026/06/03 10:22:45.644, 73, N/A, 169.50 W
2026/06/03 10:22:50.645, 72, N/A, 176.83 W
2026/06/03 10:22:55.645, 73, N/A, 184.51 W
2026/06/03 10:23:00.645, 75, N/A, 187.86 W
2026/06/03 10:23:05.646, 71, N/A, 181.26 W
2026/06/03 10:23:10.646, 72, N/A, 171.91 W
2026/06/03 10:23:15.647, 74, N/A, 179.19 W
2026/06/03 10:23:20.647, 74, N/A, 180.36 W
2026/06/03 10:23:25.648, 72, N/A, 187.90 W
2026/06/03 10:23:30.648, 74, N/A, 178.39 W
2026/06/03 10:23:35.649, 75, N/A, 176.47 W
2026/06/03 10:23:40.649, 72, N/A, 160.31 W
2026/06/03 10:23:45.650, 74, N/A, 196.21 W
2026/06/03 10:23:50.650, 73, N/A, 176.54 W
2026/06/03 10:23:55.650, 73, N/A, 172.27 W
2026/06/03 10:24:00.651, 72, N/A, 180.78 W
2026/06/03 10:24:05.651, 74, N/A, 187.22 W
2026/06/03 10:24:10.652, 72, N/A, 180.83 W
2026/06/03 10:24:15.652, 74, N/A, 179.63 W
2026/06/03 10:24:20.653, 74, N/A, 188.88 W
2026/06/03 10:24:25.653, 75, N/A, 190.72 W
2026/06/03 10:24:30.654, 73, N/A, 183.23 W
2026/06/03 10:24:35.654, 74, N/A, 191.10 W
2026/06/03 10:24:40.655, 74, N/A, 190.13 W
2026/06/03 10:24:45.655, 74, N/A, 183.36 W
2026/06/03 10:24:50.656, 75, N/A, 191.90 W
2026/06/03 10:24:55.656, 74, N/A, 188.64 W
2026/06/03 10:25:00.657, 73, N/A, 182.81 W
2026/06/03 10:25:05.657, 73, N/A, 180.06 W
2026/06/03 10:25:10.658, 74, N/A, 183.75 W
2026/06/03 10:25:15.658, 73, N/A, 174.19 W
2026/06/03 10:25:20.659, 73, N/A, 182.65 W
2026/06/03 10:25:25.659, 73, N/A, 171.75 W
2026/06/03 10:25:30.659, 76, N/A, 185.05 W
2026/06/03 10:25:35.660, 74, N/A, 179.51 W
2026/06/03 10:25:40.661, 74, N/A, 190.94 W
2026/06/03 10:25:45.661, 74, N/A, 193.85 W
2026/06/03 10:25:50.662, 75, N/A, 178.57 W
2026/06/03 10:25:55.662, 74, N/A, 195.79 W
2026/06/03 10:26:00.663, 74, N/A, 175.25 W
2026/06/03 10:26:05.663, 73, N/A, 184.24 W
2026/06/03 10:26:10.664, 75, N/A, 182.93 W
2026/06/03 10:26:15.665, 73, N/A, 176.61 W
2026/06/03 10:26:20.665, 74, N/A, 185.34 W
2026/06/03 10:26:25.666, 74, N/A, 194.61 W
2026/06/03 10:26:30.667, 74, N/A, 179.66 W
2026/06/03 10:26:35.668, 75, N/A, 191.68 W
2026/06/03 10:26:40.668, 73, N/A, 178.78 W
2026/06/03 10:26:45.669, 74, N/A, 191.71 W
2026/06/03 10:26:50.670, 73, N/A, 170.76 W
2026/06/03 10:26:55.670, 73, N/A, 180.76 W
2026/06/03 10:27:00.671, 75, N/A, 180.05 W
2026/06/03 10:27:05.671, 73, N/A, 185.46 W
2026/06/03 10:27:10.672, 75, N/A, 178.81 W
2026/06/03 10:27:15.673, 75, N/A, 194.66 W
2026/06/03 10:27:20.673, 73, N/A, 188.55 W
2026/06/03 10:27:25.674, 73, N/A, 178.11 W
2026/06/03 10:27:30.674, 72, N/A, 179.05 W
2026/06/03 10:27:35.675, 73, N/A, 198.56 W
2026/06/03 10:27:40.675, 73, N/A, 190.38 W
2026/06/03 10:27:45.676, 72, N/A, 178.61 W
2026/06/03 10:27:50.677, 73, N/A, 191.80 W
2026/06/03 10:27:55.677, 73, N/A, 172.31 W
2026/06/03 10:28:00.678, 74, N/A, 182.64 W
2026/06/03 10:28:05.678, 76, N/A, 179.31 W
2026/06/03 10:28:10.679, 74, N/A, 176.16 W
2026/06/03 10:28:15.680, 73, N/A, 181.20 W
2026/06/03 10:28:20.681, 74, N/A, 186.61 W
2026/06/03 10:28:25.681, 75, N/A, 191.64 W
2026/06/03 10:28:30.682, 73, N/A, 177.97 W
2026/06/03 10:28:35.682, 73, N/A, 190.08 W
2026/06/03 10:28:40.683, 73, N/A, 181.95 W
2026/06/03 10:28:45.683, 73, N/A, 180.12 W
2026/06/03 10:28:50.684, 72, N/A, 183.16 W
2026/06/03 10:28:55.684, 75, N/A, 183.25 W
2026/06/03 10:29:00.685, 74, N/A, 180.12 W
2026/06/03 10:29:05.686, 73, N/A, 183.39 W
2026/06/03 10:29:10.686, 73, N/A, 183.16 W
2026/06/03 10:29:15.687, 74, N/A, 182.06 W
2026/06/03 10:29:20.687, 75, N/A, 181.97 W
2026/06/03 10:29:25.688, 73, N/A, 184.11 W
2026/06/03 10:29:30.688, 74, N/A, 180.28 W
2026/06/03 10:29:35.689, 75, N/A, 185.78 W
2026/06/03 10:29:40.690, 74, N/A, 181.16 W
2026/06/03 10:29:45.690, 75, N/A, 189.93 W
2026/06/03 10:29:50.691, 74, N/A, 191.93 W
2026/06/03 10:29:55.691, 74, N/A, 182.70 W
2026/06/03 10:30:00.692, 75, N/A, 190.17 W
2026/06/03 10:30:05.692, 74, N/A, 178.09 W
2026/06/03 10:30:10.693, 72, N/A, 180.67 W
2026/06/03 10:30:15.693, 73, N/A, 178.75 W
2026/06/03 10:30:20.694, 75, N/A, 174.59 W
2026/06/03 10:30:25.694, 73, N/A, 176.76 W
2026/06/03 10:30:30.695, 74, N/A, 179.40 W
2026/06/03 10:30:35.696, 74, N/A, 179.86 W
2026/06/03 10:30:40.696, 76, N/A, 189.51 W
2026/06/03 10:30:45.697, 73, N/A, 183.64 W
2026/06/03 10:30:50.697, 72, N/A, 178.91 W
2026/06/03 10:30:55.698, 75, N/A, 172.46 W
2026/06/03 10:31:00.698, 72, N/A, 177.46 W
2026/06/03 10:31:05.699, 73, N/A, 177.11 W
2026/06/03 10:31:10.700, 72, N/A, 172.57 W
2026/06/03 10:31:15.700, 74, N/A, 175.57 W
2026/06/03 10:31:20.701, 73, N/A, 179.43 W
2026/06/03 10:31:25.702, 74, N/A, 177.65 W
2026/06/03 10:31:30.702, 73, N/A, 189.28 W
2026/06/03 10:31:35.703, 72, N/A, 174.81 W
2026/06/03 10:31:40.703, 73, N/A, 177.15 W
2026/06/03 10:31:45.704, 75, N/A, 182.51 W
2026/06/03 10:31:50.704, 75, N/A, 201.28 W
2026/06/03 10:31:55.705, 74, N/A, 184.51 W
2026/06/03 10:32:00.705, 73, N/A, 170.00 W
2026/06/03 10:32:05.706, 75, N/A, 174.82 W
2026/06/03 10:32:10.706, 73, N/A, 172.50 W
2026/06/03 10:32:15.707, 73, N/A, 182.96 W
2026/06/03 10:32:20.707, 74, N/A, 180.11 W
2026/06/03 10:32:25.707, 73, N/A, 179.88 W
2026/06/03 10:32:30.708, 74, N/A, 184.17 W
2026/06/03 10:32:35.708, 75, N/A, 182.45 W
2026/06/03 10:32:40.709, 74, N/A, 182.43 W
2026/06/03 10:32:45.709, 75, N/A, 192.72 W
2026/06/03 10:32:50.710, 73, N/A, 187.65 W
2026/06/03 10:32:55.710, 74, N/A, 175.44 W
2026/06/03 10:33:00.711, 73, N/A, 184.63 W
2026/06/03 10:33:05.711, 74, N/A, 167.68 W
2026/06/03 10:33:10.712, 73, N/A, 181.25 W
2026/06/03 10:33:15.712, 73, N/A, 195.43 W
2026/06/03 10:33:20.713, 72, N/A, 185.05 W
2026/06/03 10:33:25.713, 74, N/A, 176.12 W
2026/06/03 10:33:30.714, 73, N/A, 181.48 W
2026/06/03 10:33:35.714, 72, N/A, 174.78 W
2026/06/03 10:33:40.715, 73, N/A, 183.61 W
2026/06/03 10:33:45.715, 76, N/A, 194.26 W
2026/06/03 10:33:50.716, 73, N/A, 183.65 W
2026/06/03 10:33:55.716, 77, N/A, 195.92 W
2026/06/03 10:34:00.717, 73, N/A, 180.93 W
2026/06/03 10:34:05.717, 72, N/A, 180.46 W
2026/06/03 10:34:10.718, 72, N/A, 182.82 W
2026/06/03 10:34:15.718, 74, N/A, 177.87 W
2026/06/03 10:34:20.718, 73, N/A, 190.92 W
2026/06/03 10:34:25.719, 74, N/A, 177.76 W
2026/06/03 10:34:30.719, 73, N/A, 172.72 W
2026/06/03 10:34:35.720, 73, N/A, 180.24 W
2026/06/03 10:34:40.720, 74, N/A, 172.76 W
2026/06/03 10:34:45.720, 75, N/A, 184.20 W
2026/06/03 10:34:50.721, 75, N/A, 194.24 W
2026/06/03 10:34:55.722, 75, N/A, 180.85 W
2026/06/03 10:35:00.722, 73, N/A, 179.80 W
2026/06/03 10:35:05.722, 73, N/A, 188.41 W
2026/06/03 10:35:10.723, 73, N/A, 183.07 W
2026/06/03 10:35:15.723, 73, N/A, 174.75 W
2026/06/03 10:35:20.724, 72, N/A, 170.44 W
2026/06/03 10:35:25.724, 72, N/A, 179.51 W
2026/06/03 10:35:30.725, 73, N/A, 192.32 W
2026/06/03 10:35:35.725, 74, N/A, 178.42 W
2026/06/03 10:35:40.725, 73, N/A, 166.57 W
2026/06/03 10:35:45.726, 73, N/A, 179.15 W
2026/06/03 10:35:50.726, 75, N/A, 179.53 W
2026/06/03 10:35:55.727, 73, N/A, 183.02 W
2026/06/03 10:36:00.727, 76, N/A, 182.22 W
2026/06/03 10:36:05.727, 73, N/A, 187.74 W
2026/06/03 10:36:10.728, 73, N/A, 190.06 W
2026/06/03 10:36:15.729, 73, N/A, 188.16 W
2026/06/03 10:36:20.729, 73, N/A, 173.40 W
2026/06/03 10:36:25.729, 73, N/A, 176.17 W
2026/06/03 10:36:30.730, 75, N/A, 175.10 W
2026/06/03 10:36:35.730, 73, N/A, 181.37 W
2026/06/03 10:36:40.731, 74, N/A, 179.43 W
2026/06/03 10:36:45.731, 74, N/A, 185.57 W
2026/06/03 10:36:50.732, 73, N/A, 176.66 W
2026/06/03 10:36:55.732, 75, N/A, 185.16 W
2026/06/03 10:37:00.732, 76, N/A, 185.50 W
2026/06/03 10:37:05.733, 75, N/A, 179.64 W
2026/06/03 10:37:10.733, 73, N/A, 170.35 W
2026/06/03 10:37:15.734, 73, N/A, 187.88 W
2026/06/03 10:37:20.734, 75, N/A, 189.37 W
2026/06/03 10:37:25.734, 72, N/A, 177.54 W
2026/06/03 10:37:30.735, 75, N/A, 184.41 W
2026/06/03 10:37:35.735, 73, N/A, 186.40 W
2026/06/03 10:37:40.736, 73, N/A, 174.52 W
2026/06/03 10:37:45.736, 75, N/A, 196.33 W
2026/06/03 10:37:50.737, 74, N/A, 179.87 W
2026/06/03 10:37:55.737, 74, N/A, 179.19 W
2026/06/03 10:38:00.737, 72, N/A, 178.78 W
2026/06/03 10:38:05.738, 75, N/A, 188.84 W
2026/06/03 10:38:10.738, 73, N/A, 174.40 W
2026/06/03 10:38:15.739, 73, N/A, 177.12 W
2026/06/03 10:38:20.740, 74, N/A, 199.81 W
2026/06/03 10:38:25.740, 72, N/A, 196.58 W
2026/06/03 10:38:30.741, 75, N/A, 194.41 W
2026/06/03 10:38:35.741, 74, N/A, 183.26 W
2026/06/03 10:38:40.741, 74, N/A, 193.43 W
2026/06/03 10:38:45.742, 74, N/A, 179.03 W
2026/06/03 10:38:50.742, 73, N/A, 181.94 W
2026/06/03 10:38:55.742, 73, N/A, 183.48 W
2026/06/03 10:39:00.743, 73, N/A, 183.98 W
2026/06/03 10:39:05.744, 74, N/A, 183.29 W
2026/06/03 10:39:10.744, 75, N/A, 171.12 W
2026/06/03 10:39:15.745, 73, N/A, 178.84 W
2026/06/03 10:39:20.745, 74, N/A, 192.13 W
2026/06/03 10:39:25.746, 73, N/A, 175.35 W
2026/06/03 10:39:30.746, 73, N/A, 179.66 W
2026/06/03 10:39:35.746, 74, N/A, 181.47 W
2026/06/03 10:39:40.747, 74, N/A, 165.86 W
2026/06/03 10:39:45.747, 72, N/A, 169.07 W
2026/06/03 10:39:50.748, 74, N/A, 180.86 W
2026/06/03 10:39:55.748, 74, N/A, 196.32 W
2026/06/03 10:40:00.748, 74, N/A, 191.89 W
2026/06/03 10:40:05.749, 74, N/A, 187.36 W
2026/06/03 10:40:10.749, 76, N/A, 192.03 W
2026/06/03 10:40:15.750, 73, N/A, 185.67 W
2026/06/03 10:40:20.750, 73, N/A, 175.20 W
2026/06/03 10:40:25.751, 72, N/A, 181.45 W
2026/06/03 10:40:30.751, 73, N/A, 176.07 W
2026/06/03 10:40:35.751, 72, N/A, 178.16 W
2026/06/03 10:40:40.752, 74, N/A, 185.07 W
2026/06/03 10:40:45.752, 75, N/A, 195.28 W
2026/06/03 10:40:50.753, 74, N/A, 181.26 W
2026/06/03 10:40:55.753, 74, N/A, 177.01 W
2026/06/03 10:41:00.754, 74, N/A, 174.82 W
2026/06/03 10:41:05.754, 72, N/A, 172.53 W
2026/06/03 10:41:10.754, 72, N/A, 180.67 W
2026/06/03 10:41:15.755, 74, N/A, 182.25 W
2026/06/03 10:41:20.755, 73, N/A, 182.14 W
2026/06/03 10:41:25.756, 73, N/A, 186.43 W
2026/06/03 10:41:30.756, 75, N/A, 184.09 W
2026/06/03 10:41:35.757, 76, N/A, 180.59 W
2026/06/03 10:41:40.757, 73, N/A, 177.86 W
2026/06/03 10:41:45.757, 74, N/A, 190.73 W
2026/06/03 10:41:50.758, 73, N/A, 172.30 W
2026/06/03 10:41:55.758, 73, N/A, 179.10 W
2026/06/03 10:42:00.759, 72, N/A, 168.96 W
2026/06/03 10:42:05.759, 72, N/A, 178.67 W
2026/06/03 10:42:10.759, 72, N/A, 179.05 W
2026/06/03 10:42:15.760, 73, N/A, 187.66 W
2026/06/03 10:42:20.760, 74, N/A, 181.25 W
2026/06/03 10:42:25.761, 76, N/A, 183.72 W
2026/06/03 10:42:30.783, 72, N/A, 178.45 W
2026/06/03 10:42:35.783, 73, N/A, 183.93 W
2026/06/03 10:42:40.784, 72, N/A, 173.71 W
2026/06/03 10:42:45.784, 72, N/A, 162.03 W
2026/06/03 10:42:50.784, 73, N/A, 179.92 W
2026/06/03 10:42:55.785, 74, N/A, 185.69 W
2026/06/03 10:43:00.785, 73, N/A, 181.47 W
2026/06/03 10:43:05.786, 75, N/A, 193.16 W
2026/06/03 10:43:10.786, 73, N/A, 170.98 W
2026/06/03 10:43:15.787, 74, N/A, 177.99 W
2026/06/03 10:43:20.787, 72, N/A, 182.12 W
2026/06/03 10:43:25.788, 74, N/A, 180.49 W
2026/06/03 10:43:30.788, 73, N/A, 180.75 W
2026/06/03 10:43:35.789, 74, N/A, 190.04 W
2026/06/03 10:43:40.789, 73, N/A, 177.88 W
2026/06/03 10:43:45.790, 72, N/A, 177.58 W
2026/06/03 10:43:50.790, 73, N/A, 183.20 W
2026/06/03 10:43:55.791, 73, N/A, 178.75 W
2026/06/03 10:44:00.791, 73, N/A, 184.07 W
2026/06/03 10:44:05.791, 74, N/A, 179.57 W
2026/06/03 10:44:10.792, 73, N/A, 175.82 W
2026/06/03 10:44:15.792, 75, N/A, 188.92 W
2026/06/03 10:44:20.793, 73, N/A, 180.58 W
2026/06/03 10:44:25.793, 74, N/A, 186.22 W
2026/06/03 10:44:30.794, 73, N/A, 175.80 W
2026/06/03 10:44:35.794, 72, N/A, 177.19 W
2026/06/03 10:44:40.795, 73, N/A, 184.79 W
2026/06/03 10:44:45.795, 72, N/A, 180.60 W
2026/06/03 10:44:50.796, 73, N/A, 186.78 W
2026/06/03 10:44:55.796, 74, N/A, 178.06 W
2026/06/03 10:45:00.797, 72, N/A, 185.37 W
2026/06/03 10:45:05.797, 74, N/A, 182.44 W
2026/06/03 10:45:10.797, 76, N/A, 183.05 W
2026/06/03 10:45:15.798, 76, N/A, 183.71 W
2026/06/03 10:45:20.798, 73, N/A, 176.08 W
2026/06/03 10:45:25.799, 74, N/A, 176.68 W
2026/06/03 10:45:30.799, 75, N/A, 187.34 W
2026/06/03 10:45:35.800, 73, N/A, 175.47 W
2026/06/03 10:45:40.800, 73, N/A, 176.49 W
2026/06/03 10:45:45.801, 73, N/A, 186.04 W
2026/06/03 10:45:50.801, 72, N/A, 183.65 W
2026/06/03 10:45:55.802, 74, N/A, 182.57 W
2026/06/03 10:46:00.802, 73, N/A, 177.58 W
2026/06/03 10:46:05.803, 73, N/A, 182.07 W
2026/06/03 10:46:10.803, 73, N/A, 175.59 W
2026/06/03 10:46:15.803, 72, N/A, 184.42 W
2026/06/03 10:46:20.804, 71, N/A, 182.51 W
2026/06/03 10:46:25.805, 73, N/A, 183.66 W
2026/06/03 10:46:30.805, 73, N/A, 182.03 W
2026/06/03 10:46:35.805, 74, N/A, 185.75 W
2026/06/03 10:46:40.806, 74, N/A, 181.25 W
2026/06/03 10:46:45.806, 73, N/A, 182.55 W
2026/06/03 10:46:50.807, 72, N/A, 162.55 W
2026/06/03 10:46:55.807, 73, N/A, 182.66 W
2026/06/03 10:47:00.808, 73, N/A, 181.87 W
2026/06/03 10:47:05.808, 73, N/A, 179.73 W
2026/06/03 10:47:10.809, 73, N/A, 187.55 W
2026/06/03 10:47:15.809, 72, N/A, 185.41 W
2026/06/03 10:47:20.810, 73, N/A, 171.94 W
2026/06/03 10:47:25.810, 75, N/A, 183.06 W
2026/06/03 10:47:30.811, 74, N/A, 184.57 W
2026/06/03 10:47:35.811, 73, N/A, 177.49 W
2026/06/03 10:47:40.811, 73, N/A, 177.07 W
2026/06/03 10:47:45.812, 73, N/A, 181.90 W
2026/06/03 10:47:50.812, 76, N/A, 184.65 W
2026/06/03 10:47:55.813, 73, N/A, 177.65 W
2026/06/03 10:48:00.813, 73, N/A, 179.25 W
2026/06/03 10:48:05.814, 75, N/A, 198.00 W
2026/06/03 10:48:10.814, 74, N/A, 186.15 W
2026/06/03 10:48:15.815, 72, N/A, 180.00 W
2026/06/03 10:48:20.815, 73, N/A, 177.71 W
2026/06/03 10:48:25.816, 75, N/A, 183.63 W
2026/06/03 10:48:30.816, 73, N/A, 179.74 W
2026/06/03 10:48:35.817, 73, N/A, 180.73 W
2026/06/03 10:48:40.817, 74, N/A, 183.48 W
2026/06/03 10:48:45.818, 72, N/A, 182.77 W
2026/06/03 10:48:50.818, 76, N/A, 182.26 W
